year,player_id,player_name,team,base_price_lakh,final_price_lakh,role,nationality,status,acquisition_type,source
2022,P0580,Prerak Mankad,PBKS,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0588,Priyam Garg,SRH,,20.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0598,R Samarth,SRH,,20.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0605,Rahul Buddhi,MI,,20.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0623,Ramesh Kumar,KKR,,20.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0627,Rasikh Dar,KKR,,20.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0646,Ripal Patel,DC,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0697,Sarfaraz Khan,DC,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0703,Saurabh Dubey,SRH,,20.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0728,Shashank Singh,SRH,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0750,Shubham Garhwal,RR,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0759,Simarjeet Singh,CSK,,20.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0769,Subhranshu Senapati,CSK,,20.0,Batsman,Indian,SOLD,auction,auction_2022
2022,P0797,Tejas Baroka,RR,,20.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0812,Tushar Deshpande,CSK,,20.0,Bowler,Indian,SOLD,auction,auction_2022
2022,P0833,Vicky Ostwal,DC,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2022,P0865,Writtick Chatterjee,PBKS,,20.0,All-Rounder,Indian,SOLD,auction,auction_2022
2023,P0681,Sam Curran,PBKS,200.0,1850.0,All-Rounder,Overseas,SOLD,auction,auction_2023
2023,P0161,Cameron Green,MI,200.0,1750.0,All-Rounder,Overseas,SOLD,auction,auction_2023
2023,P0135,Ben Stokes,CSK,200.0,1625.0,All-Rounder,Overseas,SOLD,auction,auction_2023
2023,P0524,Nicholas Pooran,LSG,200.0,1600.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2023
2023,P0275,Harry Brook,SRH,150.0,1325.0,Batsman,Overseas,SOLD,auction,auction_2023
2023,P0454,Mayank Agarwal,SRH,100.0,825.0,Batsman,Indian,SOLD,auction,auction_2023
2023,P0740,Shivam Mavi,GT,40.0,600.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0315,Jason Holder,RR,200.0,575.0,All-Rounder,Overseas,SOLD,auction,auction_2023
2023,P0496,Mukesh Kumar,DC,20.0,550.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0281,Heinrich Klaasen,SRH,100.0,525.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2023
2023,P0644,Rilee Rossouw,DC,200.0,459.99999999999994,Batsman,Overseas,SOLD,auction,auction_2023
2023,P0344,Joshua Little,GT,50.0,440.00000000000006,Bowler,Overseas,SOLD,auction,auction_2023
2023,P0861,Will Jacks,RCB,150.0,320.0,Batsman,Overseas,SOLD,auction,auction_2023
2023,P0853,Vivrant Sharma,SRH,20.0,260.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0430,Manish Pandey,DC,100.0,240.0,Batsman,Indian,SOLD,auction,auction_2023
2023,P0023,Adil Rashid,SRH,200.0,200.0,Bowler,Overseas,SOLD,auction,auction_2023
2023,P0359,Kane Williamson,GT,200.0,200.0,Batsman,Overseas,SOLD,auction,auction_2023
2023,P0559,Phil Salt,DC,200.0,200.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2023
2023,P0638,Reece Topley,RCB,75.0,190.0,Bowler,Overseas,SOLD,auction,auction_2023
2023,P0455,Mayank Dagar,SRH,20.0,180.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0022,Adam Zampa,RR,150.0,150.0,Bowler,Overseas,SOLD,auction,auction_2023
2023,P0328,Jhye Richardson,MI,150.0,150.0,Bowler,Overseas,SOLD,auction,auction_2023
2023,P0720,Shakib Al Hasan,KKR,150.0,150.0,All-Rounder,Overseas,SOLD,auction,auction_2023
2023,P0038,Akeal Hosein,SRH,100.0,100.0,Bowler,Overseas,SOLD,auction,auction_2023
2023,P0203,David Wiese,KKR,100.0,100.0,All-Rounder,Overseas,SOLD,auction,auction_2023
2023,P0332,Joe Root,RR,100.0,100.0,Batsman,Overseas,SOLD,auction,auction_2023
2023,P0395,Kyle Jamieson,CSK,100.0,100.0,Bowler,Overseas,SOLD,auction,auction_2023
2023,P0190,Daniel Sams,LSG,75.0,75.0,All-Rounder,Overseas,SOLD,auction,auction_2023
2023,P0615,Rajan Kumar,RCB,20.0,70.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0113,Avinash Singh,RCB,20.0,60.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0530,Nishant Sindhu,CSK,20.0,60.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0821,Vaibhav Arora,KKR,20.0,60.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0031,Ajinkya Rahane,CSK,50.0,50.0,Batsman,Indian,SOLD,auction,auction_2023
2023,P0059,Amit Mishra,LSG,50.0,50.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0231,Donovan Ferreira,RR,20.0,50.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2023
2023,P0294,Ishant Sharma,DC,50.0,50.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0323,Jaydev Unadkat,LSG,50.0,50.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0405,Litton Das,KKR,50.0,50.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2023
2023,P0426,Mandeep Singh,KKR,50.0,50.0,Batsman,Indian,SOLD,auction,auction_2023
2023,P0456,Mayank Markande,SRH,50.0,50.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0485,Mohit Sharma,GT,50.0,50.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0521,Naveen Ul Haq,LSG,50.0,50.0,Bowler,Overseas,SOLD,auction,auction_2023
2023,P0537,Odean Smith,GT,50.0,50.0,All-Rounder,Overseas,SOLD,auction,auction_2023
2023,P0561,Piyush Chawla,MI,50.0,50.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0655,Romario Shepherd,LSG,50.0,50.0,All-Rounder,Overseas,SOLD,auction,auction_2023
2023,P0758,Sikandar Raza,PBKS,50.0,50.0,All-Rounder,Overseas,SOLD,auction,auction_2023
2023,P0870,Yash Thakur,LSG,20.0,45.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0273,Harpreet Bhatia,PBKS,20.0,40.0,Batsman,Indian,SOLD,auction,auction_2023
2023,P0030,Ajay Mandal,CSK,20.0,20.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0037,Akash Vashisht,RR,20.0,20.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0078,Anmolpreet Singh,SRH,20.0,20.0,Batsman,Indian,SOLD,auction,auction_2023
2023,P0139,Bhagath Varma,CSK,20.0,20.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0232,Duan Jansen,MI,20.0,20.0,All-Rounder,Overseas,SOLD,auction,auction_2023
2023,P0283,Himanshu Sharma,RCB,20.0,20.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0386,Kulwant Khejroliya,KKR,20.0,20.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0390,Kunal Rathore,RR,20.0,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2023
2023,P0433,Manoj Bhandage,RCB,20.0,20.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0483,Mohit Rathee,PBKS,20.0,20.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0501,Murugan Ashwin,RR,20.0,20.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0522,Nehal Wadhera,MI,20.0,20.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0532,Nitish Kumar Reddy,SRH,20.0,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2023
2023,P0580,Prerak Mankad,LSG,20.0,20.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0602,Raghav Goyal,MI,20.0,20.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0682,Samarth Vyas,SRH,20.0,20.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0694,Sanvir Singh,SRH,20.0,20.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0719,Shaik Rasheed,CSK,20.0,20.0,Batsman,Indian,SOLD,auction,auction_2023
2023,P0723,Shams Mulani,MI,20.0,20.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0762,Sonu Yadav,RCB,20.0,20.0,All-Rounder,Indian,SOLD,auction,auction_2023
2023,P0784,Suyash Sharma,KKR,20.0,20.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0818,Urvil Patel,GT,20.0,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2023
2023,P0834,Vidwath Kaverappa,PBKS,20.0,20.0,Bowler,Indian,SOLD,auction,auction_2023
2023,P0850,Vishnu Vinod,MI,20.0,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2023
2023,P0874,Yudhvir Charak,LSG,20.0,20.0,All-Rounder,Indian,SOLD,auction,auction_2023
2024,P0469,Mitchell Starc,KKR,,2475.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0552,Pat Cummins,SH,,2050.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0198,Daryl Mitchell,CSK,,1400.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0278,Harshal Patel,PBKS,,1175.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0053,Alzarri Joseph,RCB,,1150.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0764,Spencer Johnson,GT,,1000.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0683,Sameer Rizvi,CSK,,840.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0644,Rilee Rossouw,PBKS,,800.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0658,Rovman Powell,RR,,740.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0717,Shahrukh Khan,GT,,740.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0388,Kumar Kushagra,DC,,720.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0808,Travis Head,SH,,680.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0740,Shivam Mavi,LSG,,640.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0815,Umesh Yadav,GT,,580.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0256,Gerald Coetzee,MI,,500.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0328,Jhye Richardson,DC,,500.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0867,Yash Dayal,RCB,,500.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0535,Nuwan Thushara,MI,,480.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0221,Dilshan Madushanka,MI,,460.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0177,Chris Woakes,PBKS,,420.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0275,Harry Brook,DC,,400.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0727,Shardul Thakur,CSK,,400.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0651,Robin Minz,GT,,360.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0416,M Siddharth,LSG,,240.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0782,Sushant Mishra,GT,,220.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0023,Adil Rashid,UN-S,,200.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0130,Ben Duckett,UN-S,,200.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2024
2024,P0204,David Willey,LSG,,200.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0310,James Vince,UN-S,,200.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0311,Jamie Overton,UN-S,,200.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0342,Josh Hazlewood,UN-S,,200.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0343,Josh Inglis,UN-S,,200.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2024
2024,P0407,Lockie Ferguson,RCB,,200.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0492,Mujeeb Rahman,KKR,,200.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0504,Mustafizur Rahman,CSK,,200.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0629,Rassie Van Der Dussen,UN-S,,200.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0711,Sean Abbott,UN-S,,200.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0767,Steve Smith,UN-S,,200.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0601,Rachin Ravindra,CSK,,180.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0323,Jaydev Unadkat,SH,,160.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0174,Chris Jordan,UN-S,,150.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0183,Colin Munro,UN-S,,150.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0190,Daniel Sams,UN-S,,150.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0309,James Neesham,UN-S,,150.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0315,Jason Holder,UN-S,,150.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0477,Mohammed Nabi,MI,,150.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0559,Philip Salt,UN-S,,150.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2024
2024,P0734,Sherfane Rutherford,KKR,,150.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0803,Tim Southee,UN-S,,150.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0806,Tom Curran,RCB,,150.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0813,Tymal Mills,UN-S,,150.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0854,Wanindu Hasaranga,SH,,150.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0021,Adam Milne,UN-S,,100.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0100,Ashton Agar,UN-S,,100.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0101,Ashton Turner,LSG,,100.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0203,David Wiese,UN-S,,100.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0234,Dwaine Pretorius,UN-S,,100.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0267,Gus Atkinson,KKR,,100.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0395,Kyle Jamieson,UN-S,,100.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0458,Michael Bracewell,UN-S,,100.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0645,Riley Meredith,UN-S,,100.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0680,Sam Billings,UN-S,,100.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2024
2024,P0775,Sumit Kumar,DC,,100.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0858,Wayne Parnell,UN-S,,100.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0145,Billy Stanlake,UN-S,,75.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0242,Fabian Allen,UN-S,,75.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0248,Finn Allen,UN-S,,75.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0290,Ish Sodhi,UN-S,,75.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0370,Keemo Paul,UN-S,,75.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0401,Lance Morris,UN-S,,75.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0448,Matt Henry,UN-S,,75.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0538,Ollie Robinson,UN-S,,75.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0539,Olly Stone,UN-S,,75.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0718,Shai Hope,DC,,75.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2024
2024,P0365,Kartik Tyagi,GT,,60.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0038,Akeal Hosein,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0051,Alick Athanaze,UN-S,,50.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0117,Azmatullah Omarzai,GT,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0126,Barinder Sran,UN-S,,50.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0129,Ben Cutting,UN-S,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0132,Ben Dwarshuis,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0148,Blessing Muzarabani,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0151,Brandon King,UN-S,,50.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0156,Brydon Carse,UN-S,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0167,Charith Asalanka,UN-S,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0168,Chetan Sakariya,KKR,,50.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0199,Dasun Shanaka,UN-S,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0233,Dushmanta Chameera,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0244,Fareed Ahmad,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0253,George Garton,UN-S,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0254,George Linde,UN-S,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0255,George Scrimshaw,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0269,Hanuma Vihari,UN-S,,50.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0286,Ibrahim Zadran,UN-S,,50.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0338,Johnson Charles,UN-S,,50.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2024
2024,P0353,K S Bharat,KKR,,50.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0366,Karun Nair,UN-S,,50.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0371,Keshav Maharaj,UN-S,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0392,Kusal Mendis,UN-S,,50.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2024
2024,P0398,Lahiru Kumara,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0406,Lizaad Williams,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0409,Luke Wood,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0430,Manish Pandey,KKR,,50.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0444,Mark Chapman,UN-S,,50.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0450,Matthew Forde,UN-S,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0452,Matthew Short,UN-S,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0480,Mohammed Waqar Salamkheil,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0509,Najibullah Zadran,UN-S,,50.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0513,Nandre Burger,RR,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0536,Obed Mccoy,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0537,Odean Smith,UN-S,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0541,Oshane Thomas,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0594,Qais Ahamad,UN-S,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0639,Reeza Hendricks,UN-S,,50.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0640,Richard Gleeson,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0641,Richard Ngarava,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0685,Samuel Hain,UN-S,,50.0,Batsman,Overseas,SOLD,auction,auction_2024
2024,P0690,Sandeep Warrier,UN-S,,50.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0756,Siddharth Kaul,UN-S,,50.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0791,Tabraiz Shamsi,UN-S,,50.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0811,Tristan Stubbs,DC,,50.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2024
2024,P0826,Varun Aaron,UN-S,,50.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0859,Wesley Agar,UN-S,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0860,Wiaan Mulder,UN-S,,50.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0136,Benny Howell,UN-S,,40.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0306,Jalaj Saxena,UN-S,,40.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0807,Tom Kohler-Cadmore,RR,,40.0,Wicket-Keeper,Overseas,SOLD,auction,auction_2024
2024,P0127,Basil Thampi,UN-S,,30.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0185,Corbin Bosch,UN-S,,30.0,All-Rounder,Overseas,SOLD,auction,auction_2024
2024,P0297,Izharulhuq Naveed,UN-S,,30.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0357,Kamlesh Nagarkoti,UN-S,,30.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0400,Lalit Yadav,UN-S,,30.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0664,S Midhun,UN-S,,30.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0005,Aarya Desai,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0008,Abhilash Shetty,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0009,Abhimanyu Easwaran,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0011,Abhimanyusingh Rajput,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0018,Abid Mushtaq,RR,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0025,Aditya Tare,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0035,Akash Sengupta,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0036,Akash Singh,SH,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0037,Akash Vashisht,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0040,Akhin Sathar,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0044,Akshat Raghuwanshi,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0052,Allah Ghazanfar,UN-S,,20.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0054,Aman Khan,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0056,Amandeep Khare,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0066,Angkrish Raghuvanshi,KKR,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0069,Aniketh Reddy,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0073,Ankit Kumar,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0077,Anmol Malhotra,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0080,Ansh Gosai,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0081,Ansh Patel,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0082,Anshul Kamboj,MI,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0086,Aradhya Shukla,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0089,Arpit Guleria,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0092,Arshin Kulkarni,LSG,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0099,Ashok Sharma,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0102,Ashwani Kumar,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0103,Ashwin Das,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0106,Atal Rai,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0107,Atharva Ankolekar,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0109,Atit Sheth,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0111,Avanish Rao Aravelly,CSK,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0114,Avneesh Sudha,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0116,Azim Kazi,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0118,B R Sharath,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0120,B Surya,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0121,Baba Aparajith,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0122,Baba Indrajith,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0128,Basit Bashir,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0140,Bhagmender Lather,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0142,Bhupen Lalwani,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0144,Bhuwan Rohilla,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0146,Bipin Saurabh,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0170,Chintal Gandhi,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0170,Chirag Gandhi,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0178,Chris Wood,UN-S,,20.0,Bowler,Overseas,SOLD,auction,auction_2024
2024,P0196,Darshan Misal,UN-S,,20.0,Wicket-Keeper,Indian,SOLD,auction,auction_2024
2024,P0210,Dev Lakra,UN-S,,20.0,All-Rounder,Indian,SOLD,auction,auction_2024
2024,P0211,Devang Karamta,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0213,Devendra Singh Bora,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
2024,P0218,Dhruv Shorey,UN-S,,20.0,Batsman,Indian,SOLD,auction,auction_2024
2024,P0219,Digvesh Singh,UN-S,,20.0,Bowler,Indian,SOLD,auction,auction_2024
